qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
7044,964,832,5,55,14,01:32.8,0.001072743,\N
7045,964,4,1,14,15,01:32.8,0.001072789,\N
7046,964,835,4,30,16,01:32.8,0.001074155,\N
7047,964,18,1,22,17,01:32.9,\N,\N
7048,964,825,4,20,18,01:33.0,\N,\N
7049,964,828,15,9,19,01:33.2,\N,\N
7050,964,831,15,12,20,01:33.3,\N,\N
7051,964,839,209,31,21,01:33.4,\N,\N
7052,964,836,209,94,22,01:33.6,\N,\N
7053,965,1,131,44,1,01:36.3,0.001116319,0.001099525
7054,965,3,131,6,2,01:36.4,0.001115174,0.001102025
7055,965,817,9,3,3,01:36.8,0.001114063,0.001105428
7056,965,830,9,33,4,01:36.6,0.00112103,0.001108183
7057,965,8,6,7,5,01:37.0,0.00111787,0.001112627
7058,965,20,6,5,6,01:37.2,0.001116458,0.001115255
7059,965,807,10,27,7,01:37.0,0.001118356,0.00111838
7060,965,822,3,77,8,01:37.5,0.001125023,0.001124028
7061,965,13,3,19,9,01:37.4,0.001125162,0.001125799
7062,965,832,5,55,10,01:37.7,0.001124711,0.001126458
7063,965,815,10,11,11,01:37.3,0.001126771,\N
7064,965,4,1,14,12,01:37.9,0.001127512,\N
7065,965,826,5,26,13,01:37.8,0.001128241,\N
7066,965,821,210,21,14,01:38.1,0.001131632,\N
7067,965,835,4,30,15,01:38.1,0.001133507,\N
7068,965,828,15,9,16,01:38.0,0.001149954,\N
7069,965,154,210,8,17,01:38.3,\N,\N
7070,965,825,4,20,18,01:38.3,\N,\N
7071,965,18,1,22,19,01:38.3,\N,\N
7072,965,836,209,94,20,01:38.5,\N,\N
7073,965,831,15,12,21,01:38.6,\N,\N
7074,965,839,209,31,22,0.001143588,\N,\N
7075,966,1,131,44,1,0.000919525,0.000915938,0.000910926
7076,966,3,131,6,2,01:20.0,0.00092316,0.000913866
7077,966,830,9,33,3,01:19.9,0.000914028,0.000914977
7078,966,817,9,3,4,01:19.7,0.000920752,0.000915891
7079,966,807,10,27,5,01:20.6,0.000923252,0.000918171
7080,966,8,6,7,6,01:19.6,0.000925185,0.000918704
7081,966,20,6,5,7,01:19.9,0.000918808,0.000918762
7082,966,822,3,77,8,01:20.3,0.00092544,0.000920729
7083,966,13,3,19,9,01:20.4,0.000927674,0.000926296
7084,966,832,5,55,10,01:20.5,0.000927882,0.000930301
7085,966,4,1,14,11,01:20.6,0.00092919,\N
7086,966,815,10,11,12,01:20.3,0.000929248,\N
7087,966,18,1,22,13,01:21.3,0.000933715,\N
7088,966,825,4,20,14,01:21.3,0.000939016,\N
7089,966,828,15,9,15,01:21.1,0.000943704,\N
7090,966,836,209,94,16,01:21.4,0.000946586,\N
7091,966,821,210,21,17,01:21.4,\N,\N
7092,966,826,5,26,18,01:21.5,\N,\N
7093,966,831,15,12,19,01:21.7,\N,\N
7094,966,839,209,31,20,01:21.9,\N,\N
7095,966,154,210,8,21,01:21.9,\N,\N
7096,967,1,131,44,1,01:11.5,0.000824514,0.000818704
7097,967,3,131,6,2,01:11.8,0.000826076,0.000819884
7098,967,8,6,7,3,01:12.1,0.000836817,0.000826435
7099,967,830,9,33,4,01:12.0,0.000831412,0.000827373
7100,967,20,6,5,5,01:12.2,0.000833449,0.000827488
7101,967,817,9,3,6,01:12.4,0.000833877,0.000828009
7102,967,154,210,8,7,01:12.9,0.000837303,0.000832604
7103,967,807,10,27,8,01:12.4,0.0008375,0.000834537
7104,967,815,10,11,9,01:12.7,0.000837164,0.000835243
7105,967,4,1,14,10,01:12.7,0.000836944,0.000836412
7106,967,822,3,77,11,01:12.7,0.000838194,\N
7107,967,821,210,21,12,01:13.1,0.000838322,\N
7108,967,13,3,19,13,01:12.4,0.000839363,\N
7109,967,826,5,26,14,01:13.1,0.000841736,\N
7110,967,832,5,55,15,01:12.9,0.000843981,\N
7111,967,835,4,30,16,01:13.3,0.000847894,\N
7112,967,18,1,22,17,01:13.3,\N,\N
7113,967,825,4,20,18,01:13.4,\N,\N
7114,967,836,209,94,19,01:13.4,\N,\N
7115,967,839,209,31,20,01:13.4,\N,\N
7116,967,828,15,9,21,01:13.6,\N,\N
7117,967,831,15,12,22,01:13.7,\N,\N
7118,968,1,131,44,1,01:39.5,0.001150255,0.001142998
7119,968,3,131,6,2,01:40.5,0.001151505,0.001146505
7120,968,817,9,3,3,01:41.0,0.001162373,0.00115265
7121,968,8,6,7,4,01:40.3,0.001153113,0.001152824
7122,968,20,6,5,5,01:40.3,0.001157801,0.001153484
7123,968,830,9,33,6,01:40.4,0.001156285,0.001155301
7124,968,807,10,27,7,01:41.0,0.001165613,0.001163206
7125,968,815,10,11,8,01:40.9,0.001166007,0.001163414
7126,968,4,1,14,9,01:41.6,0.001169491,0.001170208
7127,968,13,3,19,10,01:41.2,0.001167338,0.001171447
7128,968,822,3,77,11,01:41.2,0.001169954,\N
7129,968,18,1,22,12,01:41.2,0.00117213,\N
7130,968,821,210,21,13,01:41.6,0.001174537,\N
7131,968,154,210,8,14,01:41.5,0.001175509,\N
7132,968,835,4,30,15,01:41.8,0.001178472,\N
7133,968,836,209,94,16,01:41.9,0.001180498,\N
7134,968,826,5,26,17,01:42.0,\N,\N
7135,968,825,4,20,18,01:42.1,\N,\N
7136,968,831,15,12,19,01:42.2,\N,\N
7137,968,839,209,31,20,01:42.3,\N,\N
7138,968,832,5,55,21,01:42.4,\N,\N
7139,968,828,15,9,22,01:42.6,\N,\N
7140,969,1,131,44,1,01:24.2,0.000963553,0.00095125
7141,969,20,6,5,2,01:25.2,0.000965289,0.000954352
7142,969,822,131,77,3,01:24.5,0.000963137,0.000954641
7143,969,8,6,7,4,01:24.4,0.000965,0.00096103
7144,969,830,9,33,5,01:24.5,0.000973287,0.000966262
7145,969,154,210,8,6,01:25.4,0.000980532,0.000973079
7146,969,13,3,19,7,01:25.1,0.000979132,0.00097735
7147,969,832,5,55,8,01:25.5,0.000983762,0.000977859
7148,969,826,5,26,9,01:26.0,0.000982222,0.000978148
7149,969,817,9,3,10,01:25.4,0.000972095,\N
7150,969,815,10,11,11,01:25.1,0.000984734,\N
7151,969,807,4,27,12,01:25.0,0.00098485,\N
7152,969,4,1,14,13,01:25.9,0.000988715,\N
7153,969,839,10,31,14,01:26.0,0.00099037,\N
7154,969,828,15,9,15,01:26.2,0.001000752,\N
7155,969,841,15,36,16,01:26.4,\N,\N
7156,969,825,210,20,17,01:26.8,\N,\N
7157,969,838,1,2,18,01:26.9,\N,\N
7158,969,840,3,18,19,01:27.1,\N,\N
7159,969,835,4,30,20,01:28.2,\N,\N
7160,970,1,131,44,1,01:33.3,0.001069514,0.001061088
7161,970,20,6,5,2,01:33.1,0.00106934,0.001063241
7162,970,822,131,77,3,01:33.7,0.001071204,0.001063252
7163,970,8,6,7,4,01:33.3,0.00106691,0.001066435
7164,970,817,9,3,5,01:34.0,0.001082708,0.001076771
7165,970,13,3,19,6,01:34.2,0.001085174,0.001082257
7166,970,807,4,27,7,01:34.5,0.00108375,0.001083102
7167,970,815,10,11,8,01:34.7,0.001087037,0.00108456
7168,970,826,5,26,9,01:34.4,0.001088356,0.001084711
7169,970,840,3,18,10,01:34.0,0.001089005,0.001090509
7170,970,832,5,55,11,01:34.6,0.001089699,\N
7171,970,825,210,20,12,01:34.9,0.001089861,\N
7172,970,4,1,14,13,01:34.5,0.001092269,\N
7173,970,828,15,9,14,01:34.9,0.001100069,\N
7174,970,841,15,36,15,01:35.0,\N,\N
7175,970,838,1,2,16,01:35.0,\N,\N
7176,970,154,210,8,17,01:35.2,\N,\N
7177,970,835,4,30,18,01:35.3,\N,\N
7178,970,830,9,33,19,01:35.4,\N,\N
7179,970,839,10,31,20,01:35.5,\N,\N
7180,971,822,131,77,1,01:31.0,0.001036516,0.001027419
7181,971,1,131,44,2,01:30.8,0.001036285,0.001027685
7182,971,20,6,5,3,01:31.0,0.001036991,0.001032951
7183,971,817,9,3,4,01:31.7,0.001047419,0.0010364
7184,971,8,6,7,5,01:31.0,0.00103985,0.001036655
7185,971,830,9,33,6,01:30.9,0.00104522,0.001038044
7186,971,807,4,27,7,01:31.1,0.001043623,0.001039838
7187,971,13,3,19,8,01:31.4,0.001049502,0.001042523
7188,971,154,210,8,9,01:31.7,0.001051586,0.001050498
7189,971,835,4,30,10,01:31.5,0.001052072,0.001054097
7190,971,826,5,26,11,01:31.5,0.00105235,\N
7191,971,840,3,18,12,01:31.7,0.001055185,\N
7192,971,836,15,94,13,01:32.0,0.001058032,\N
7193,971,839,10,31,14,01:31.8,0.001061157,\N
7194,971,4,1,14,15,01:32.1,\N,\N
7195,971,832,5,55,16,01:32.1,\N,\N
7196,971,838,1,2,17,01:32.3,\N,\N
7197,971,815,10,11,18,01:32.3,\N,\N
7198,971,828,15,9,19,01:32.5,\N,\N
7199,971,825,210,20,20,01:32.9,\N,\N
7200,972,20,6,5,1,01:34.5,0.001088403,0.001078634
7201,972,8,6,7,2,01:35.0,0.001084063,0.001079317
7202,972,822,131,77,3,01:34.0,0.001079444,0.001079734
7203,972,1,131,44,4,01:34.4,0.001085185,0.001085266
7204,972,817,9,3,5,01:35.6,0.001105127,0.001098438
7205,972,13,3,19,6,01:35.8,0.001100104,0.00110081
7206,972,830,9,33,7,01:35.3,0.001102095,0.0011014
7207,972,807,4,27,8,01:35.5,0.001103333,0.001102836
7208,972,815,10,11,9,01:36.2,0.001105475,0.001103438
7209,972,839,10,31,10,01:35.4,0.001107975,0.001104514
7210,972,832,5,55,11,01:35.8,0.001110509,\N
7211,972,840,3,18,12,01:36.3,0.001110694,\N
7212,972,826,5,26,13,01:36.0,0.001110741,\N
7213,972,825,210,20,14,01:36.4,0.001111308,\N
7214,972,4,1,14,15,01:36.4,0.00111875,\N
7215,972,835,4,30,16,01:36.5,\N,\N
7216,972,838,1,2,17,01:37.1,\N,\N
7217,972,836,15,94,18,01:37.3,\N,\N
7218,972,828,15,9,19,01:37.5,\N,\N
7219,972,154,210,8,20,01:37.6,\N,\N
7220,973,1,131,44,1,01:20.5,0.000928356,0.000916076
7221,973,20,6,5,2,01:20.9,0.00092934,0.000916667
7222,973,822,131,77,3,01:21.0,0.000929398,0.000918669
7223,973,8,6,7,4,01:20.7,0.000933113,0.000919433
7224,973,830,9,33,5,01:21.4,0.000934282,0.000922523
7225,973,817,9,3,6,01:21.7,0.000935822,0.000927951
7226,973,4,1,14,7,01:22.0,0.000940405,0.000938056
7227,973,815,10,11,8,01:22.0,0.000940266,0.00093831
7228,973,13,3,19,9,01:22.1,0.000940069,0.000940185
7229,973,839,10,31,10,01:21.9,0.000939213,0.000940648
7230,973,825,210,20,11,01:21.9,0.000941308,\N
7231,973,832,5,55,12,01:21.9,0.000941794,\N
7232,973,807,4,27,13,01:22.1,0.000942095,\N
7233,973,154,210,8,14,01:21.8,0.000943484,\N
7234,973,836,15,94,15,01:22.3,0.000946794,\N
7235,973,828,15,9,16,01:22.3,\N,\N
7236,973,835,4,30,17,01:22.4,\N,\N
7237,973,840,3,18,18,01:22.4,\N,\N
7238,973,838,1,2,19,01:22.5,\N,\N
7239,973,826,5,26,20,01:22.7,\N,\N
7240,974,8,6,7,1,01:13.1,0.000836007,0.000835394
7241,974,20,6,5,2,01:13.1,0.00083853,0.000835891
7242,974,822,131,77,3,01:13.3,0.000843762,0.000835914
7243,974,830,9,33,4,01:13.1,0.0008414,0.000839074
7244,974,817,9,3,5,01:13.2,0.000845035,0.000844884
7245,974,832,5,55,6,01:13.5,0.000849502,0.000846782
7246,974,815,10,11,7,01:13.5,0.000849884,0.000848715
7247,974,154,210,8,8,01:13.8,0.000847257,0.000848947
7248,974,18,1,22,9,01:13.7,0.00085015,0.000852002
7249,974,838,1,2,10,01:13.5,0.000847789,\N
7250,974,826,5,26,11,01:13.9,0.00085088,\N
7251,974,807,4,27,12,01:13.8,0.000852176,\N
7252,974,825,210,20,13,01:13.5,0.000856007,\N
7253,974,1,131,44,14,01:13.6,0.000857708,\N
7254,974,13,3,19,15,01:13.8,0.000932049,\N
7255,974,839,10,31,16,01:14.1,\N,\N
7256,974,835,4,30,17,01:14.7,\N,\N
7257,974,840,3,18,18,01:14.9,\N,\N
7258,974,836,15,94,19,01:15.2,\N,\N
7259,974,828,15,9,20,01:15.3,\N,\N
7260,975,1,131,44,1,01:12.7,0.000839074,0.000827072
7261,975,20,6,5,2,01:13.0,0.000842002,0.000830891
7262,975,822,131,77,3,01:12.7,0.00083985,0.000835382
7263,975,8,6,7,4,01:13.5,0.000840046,0.00083625
7264,975,830,9,33,5,01:13.2,0.000842025,0.000837998
7265,975,817,9,3,6,01:13.5,0.000842708,0.00083978
7266,975,13,3,19,7,01:13.4,0.000845046,0.000843264
7267,975,815,10,11,8,01:13.5,0.00084794,0.000845116
7268,975,839,10,31,9,01:13.5,0.000848611,0.00084647
7269,975,807,4,27,10,01:13.8,0.000849606,0.000848044
7270,975,826,5,26,11,01:13.8,0.000852894,\N
7271,975,4,1,14,12,01:13.7,0.000852928,\N
7272,975,832,5,55,13,01:14.1,0.000853657,\N
7273,975,154,210,8,14,01:13.8,0.000854618,\N
7274,975,835,4,30,15,01:14.0,0.000859873,\N
7275,975,838,1,2,16,01:14.2,\N,\N
7276,975,840,3,18,17,01:14.2,\N,\N
7277,975,825,210,20,18,01:14.3,\N,\N
7278,975,828,15,9,19,01:14.5,\N,\N
7279,975,836,15,94,20,01:14.8,\N,\N
7280,976,1,131,44,1,01:42.0,0.001172164,0.001164271
7281,976,822,131,77,2,01:43.0,0.001174792,0.001169294
7282,976,8,6,7,3,01:42.7,0.001181597,0.001177002
7283,976,20,6,5,4,01:43.0,0.001179525,0.001178715
7284,976,830,9,33,5,01:42.5,0.001180104,0.001179155
7285,976,815,10,11,6,01:43.2,0.001185961,0.00118184
7286,976,839,10,31,7,01:43.1,0.001189248,0.001182708
7287,976,840,3,18,8,01:43.6,0.001183843,0.001189271
7288,976,13,3,19,9,01:43.2,0.001189063,0.001189792
7289,976,817,9,3,10,01:42.9,0.001183044,0.001196921
7290,976,826,5,26,11,01:42.9,0.001194282,\N
7291,976,832,5,55,12,01:43.5,0.001196146,\N
7292,976,825,210,20,13,01:44.0,0.001201343,\N
7293,976,807,4,27,14,01:43.9,0.001206794,\N
7294,976,836,15,94,15,01:44.3,0.001210683,\N
7295,976,4,1,14,16,01:44.3,\N,\N
7296,976,154,210,8,17,01:44.5,\N,\N
7297,976,828,15,9,18,01:44.8,\N,\N
7298,976,838,1,2,19,01:45.0,\N,\N
7300,977,822,131,77,1,01:05.8,0.000744398,0.000743646
7301,977,20,6,5,2,01:05.6,0.000749676,0.000744132
7302,977,1,131,44,3,01:05.1,0.00075,0.000745648
7303,977,8,6,7,4,01:05.1,0.000752361,0.000749757
7304,977,817,9,3,5,01:05.9,0.000754178,0.000751111
7305,977,830,9,33,6,01:05.8,0.000751713,0.000752118
7306,977,154,210,8,7,01:05.9,0.000756007,0.00075787
7307,977,815,10,11,8,01:06.0,0.00075735,0.000759317
7308,977,839,10,31,9,01:06.0,0.000758681,0.000760116
7309,977,832,5,55,10,01:05.7,0.000758611,0.000760718
7310,977,807,4,27,11,01:06.2,0.000759225,\N
7311,977,4,1,14,12,01:06.2,0.000759282,\N
7312,977,838,1,2,13,01:06.3,0.000760891,\N
7313,977,826,5,26,14,01:06.0,0.000762546,\N
7314,977,825,210,20,15,01:06.1,\N,\N
7315,977,835,4,30,16,01:06.3,\N,\N
7316,977,13,3,19,17,01:06.5,\N,\N
7317,977,840,3,18,18,01:06.6,\N,\N
7318,977,828,15,9,19,01:06.9,\N,\N
7319,977,836,15,94,20,01:07.0,\N,\N
7320,978,1,131,44,1,01:39.1,0.00101728,0.001002315
7321,978,8,6,7,2,01:40.5,0.00103,0.001008646
7322,978,20,6,5,3,01:40.0,0.001029838,0.001011065
7323,978,822,131,77,4,01:39.7,0.001026991,0.001011296
7324,978,830,9,33,5,01:38.9,0.001035081,0.001020023
7325,978,807,4,27,6,01:39.2,0.001034028,0.001028426
7326,978,815,10,11,7,01:42.0,0.00103963,0.001028958
7327,978,839,10,31,8,01:39.7,0.001038206,0.001030949
7328,978,838,1,2,9,01:40.0,0.001042882,0.001034931
7329,978,154,210,8,10,01:42.0,0.001041273,0.001036447
7330,978,835,4,30,11,01:41.4,0.0010439,\N
7331,978,826,5,26,12,01:41.7,0.001045775,\N
7332,978,4,1,14,13,01:37.6,0.001048611,\N
7333,978,832,5,55,14,01:41.1,0.0010575,\N
7334,978,13,3,19,15,01:41.9,0.001058819,\N
7335,978,840,3,18,16,01:42.6,\N,\N
7336,978,825,210,20,17,01:42.6,\N,\N
7337,978,836,15,94,18,01:42.6,\N,\N
7338,978,828,15,9,19,01:42.6,\N,\N
7339,978,817,9,3,20,01:43.0,\N,\N
7340,979,20,6,5,1,01:17.2,0.000888912,0.000882824
7341,979,8,6,7,2,01:17.4,0.0008936,0.000884769
7342,979,822,131,77,3,01:18.1,0.000895394,0.000885764
7343,979,1,131,44,4,01:17.5,0.00088765,0.000887813
7344,979,830,9,33,5,01:17.3,0.000891528,0.000888854
7345,979,817,9,3,6,01:17.7,0.000899282,0.000889097
7346,979,807,4,27,7,01:18.1,0.000898785,0.00089662
7347,979,4,1,14,8,01:18.4,0.00090184,0.000897558
7348,979,838,1,2,9,01:18.5,0.000902778,0.000901551
7349,979,832,5,55,10,01:18.9,0.000906377,0.000913333
7350,979,835,4,30,11,01:18.7,0.000907581,\N
7351,979,839,10,31,12,01:18.8,0.000908507,\N
7352,979,826,5,26,13,01:18.7,0.000909005,\N
7353,979,815,10,11,14,01:19.1,0.000910174,\N
7354,979,154,210,8,15,01:19.1,0.000911701,\N
7355,979,825,210,20,16,01:19.1,\N,\N
7356,979,840,3,18,17,01:19.1,\N,\N
7357,979,836,15,94,18,01:19.8,\N,\N
7358,979,814,3,40,19,01:19.9,\N,\N
7359,979,828,15,9,20,01:20.0,\N,\N
7360,980,1,131,44,1,01:44.2,0.001191285,0.001186956
7361,980,20,6,5,2,01:44.3,0.001203553,0.001189757
7362,980,822,131,77,3,01:44.8,0.001195012,0.001193218
7363,980,8,6,7,4,01:44.7,0.001200231,0.001195255
7364,980,830,9,33,5,01:44.5,0.001203009,0.001196528
7365,980,817,9,3,6,01:45.1,0.001206296,0.001202118
7366,980,807,4,27,7,01:45.3,0.001215139,0.001215069
7367,980,815,10,11,8,01:45.6,0.001214051,0.001218102
7368,980,839,10,31,9,01:45.3,0.001215347,0.001219549
7369,980,835,4,30,10,01:45.4,0.001211632,\N
7370,980,4,1,14,11,01:45.7,0.001216319,\N
7371,980,154,210,8,12,01:45.7,0.001216817,\N
7372,980,825,210,20,13,01:45.5,0.001219907,\N
7373,980,832,5,55,14,01:45.4,0.001220359,\N
7374,980,838,1,2,15,01:45.4,\N,\N
7375,980,13,3,19,16,01:45.8,\N,\N
7376,980,826,5,26,17,01:46.0,\N,\N
7377,980,840,3,18,18,01:46.9,\N,\N
7378,980,828,15,9,19,01:47.2,\N,\N
7379,980,836,15,94,20,01:47.7,\N,\N
7380,981,1,131,44,1,01:36.0,0.001095602,0.001105949
7381,981,830,9,33,2,01:37.3,0.001112419,0.001119236
7382,981,817,9,3,3,01:38.3,0.001126308,0.001120845
7383,981,840,3,18,4,01:37.7,0.001122708,0.001123056
7384,981,839,10,31,5,01:38.8,0.001129398,0.001131007
7385,981,822,131,77,6,01:35.7,0.00110412,0.001132326
7386,981,8,6,7,7,01:38.2,0.001123044,0.001134109
7387,981,20,6,5,8,01:37.2,0.001113692,0.001135
7388,981,13,3,19,9,01:38.3,0.001127963,0.001137164
7389,981,838,1,2,10,01:38.8,0.001128137,0.00114765
7390,981,815,10,11,11,01:38.5,0.001129421,\N
7391,981,807,4,27,12,01:39.2,0.001134942,\N
7392,981,4,1,14,13,01:39.1,0.001136597,\N
7393,981,826,5,26,14,01:39.2,0.001137095,\N
7394,981,832,5,55,15,01:39.8,0.001140347,\N
7395,981,825,210,20,16,01:40.5,\N,\N
7396,981,835,4,30,17,01:40.6,\N,\N
7397,981,828,15,9,18,01:41.7,\N,\N
7398,981,836,15,94,19,01:41.9,\N,\N
7399,981,154,210,8,20,01:43.4,\N,\N
7400,982,20,6,5,1,01:43.3,0.00116353,0.001151516
7401,982,830,9,33,2,01:42.0,0.00116125,0.001155255
7402,982,817,9,3,3,01:42.1,0.001161863,0.001155556
7403,982,8,6,7,4,01:43.3,0.001163484,0.001158206
7404,982,1,131,44,5,01:42.5,0.001164086,0.001158866
7405,982,822,131,77,6,01:43.1,0.001173715,0.001166782
7406,982,807,4,27,7,01:42.6,0.001172188,0.001169132
7407,982,4,1,14,8,01:42.1,0.001174097,0.001171053
7408,982,838,1,2,9,01:42.2,0.001171609,0.001173588
7409,982,832,5,55,10,01:42.2,0.001178542,0.001181204
7410,982,835,4,30,11,01:42.5,0.001181794,\N
7411,982,815,10,11,12,01:43.6,0.001183403,\N
7412,982,826,5,26,13,01:42.5,0.001184468,\N
7413,982,839,10,31,14,01:43.6,0.001189352,\N
7414,982,154,210,8,15,01:43.6,0.00120235,\N
7415,982,825,210,20,16,01:43.8,\N,\N
7416,982,13,3,19,17,01:44.0,\N,\N
7417,982,840,3,18,18,01:44.7,\N,\N
7418,982,836,15,94,19,01:45.1,\N,\N
7419,982,828,15,9,20,01:45.6,\N,\N
7420,983,1,131,44,1,01:31.6,0.001052975,0.001042546
7421,983,8,6,7,2,01:32.3,0.001052384,0.001043067
7422,983,830,9,33,3,01:31.9,0.001052442,0.001047928
7423,983,817,9,3,4,01:32.4,0.001053947,0.001048553
7424,983,20,6,5,20,\N,\N,\N
7425,983,839,10,31,6,01:32.5,0.001060775,0.001058773
7426,983,838,1,2,7,01:32.8,0.001063056,0.001059977
7427,983,807,4,27,8,01:32.6,0.001062245,0.001060266
7428,983,815,10,11,9,01:32.8,0.001058843,0.001060856
7429,983,4,1,14,10,01:33.0,0.001064931,0.001061389
7430,983,13,3,19,11,01:32.3,0.001065208,\N
7431,983,835,4,30,12,01:32.6,0.001065972,\N
7432,983,840,3,18,13,01:33.0,0.001068368,\N
7433,983,832,5,55,14,01:32.7,0.001069468,\N
7434,983,842,5,10,15,01:32.5,0.001071273,\N
7435,983,154,210,8,16,01:33.3,\N,\N
7436,983,825,210,20,17,01:33.4,\N,\N
7437,983,836,15,94,18,01:33.5,\N,\N
7438,983,828,15,9,19,01:34.0,\N,\N
7439,983,822,131,77,5,01:32.3,0.001050961,0.00105044
7440,984,1,131,44,1,01:29.0,0.001016424,0.001010637
7441,984,822,131,77,2,01:29.3,0.001024803,0.001014479
7442,984,20,6,5,3,01:29.4,0.001021123,0.0010161
7443,984,817,9,3,4,01:29.5,0.00102934,0.00102206
7444,984,830,9,33,5,01:29.2,0.001027164,0.001022361
7445,984,8,6,7,6,01:29.2,0.001031007,0.001024282
7446,984,839,10,31,7,01:30.1,0.001032396,0.001031377
7447,984,815,10,11,8,01:29.7,0.001034063,0.001033102
7448,984,13,3,19,9,01:30.4,0.001038044,0.001035648
7449,984,4,1,14,10,01:30.5,0.001038762,0.001049618
7450,984,838,1,2,11,01:30.7,0.001039097,\N
7451,984,807,4,27,12,01:30.3,0.001040266,\N
7452,984,825,210,20,13,01:30.8,0.001041343,\N
7453,984,835,4,30,14,01:30.5,0.001041921,\N
7454,984,832,5,55,15,01:30.6,0.001046447,\N
7455,984,154,210,8,16,01:30.8,\N,\N
7456,984,842,5,10,17,01:31.3,\N,\N
7457,984,840,3,18,18,01:31.4,\N,\N
7458,984,828,15,9,19,01:31.6,\N,\N
7459,984,836,15,94,20,01:31.9,\N,\N
7460,985,1,131,44,1,01:34.8,0.001081447,0.001077639
7461,985,20,6,5,2,01:35.4,0.001089155,0.001080405
7462,985,822,131,77,3,01:35.3,0.001085289,0.001082963
7463,985,817,9,3,4,01:36.0,0.001093692,0.001083067
7464,985,8,6,7,5,01:35.6,0.001086111,0.001083067
7465,985,830,9,33,6,01:34.9,0.00109625,0.001084005
7466,985,839,10,31,7,01:35.8,0.001100845,0.001095451
7467,985,832,4,55,8,01:35.5,0.001098368,0.001097824
7468,985,4,1,14,9,01:35.7,0.001100069,0.001099618
7469,985,815,10,11,10,01:36.4,0.001097095,0.00110125
7470,985,13,3,19,11,01:35.6,0.001101331,\N
7471,985,826,5,26,12,01:36.1,0.00110566,\N
7472,985,838,1,2,13,01:36.3,0.001106956,\N
7473,985,154,210,8,14,01:36.8,0.001109606,\N
7474,985,807,4,27,15,01:35.7,\N,\N
7475,985,828,15,9,16,01:36.8,\N,\N
7476,985,840,3,18,17,01:36.9,\N,\N
